🚀 XANDER BOT v2.7 – GTO RANGE ENGINE
   Modo: INFINITO | SimMode: 0 | Tavoli: 1
   VPIP teorico: 21.4% | Target: 18-24% | Delay: 0.6s
   Report ogni 300 mani
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[  207] HJ  | 8s Ts (T8s ) | Eq: 52.9% | PO:29.4% | ▶ CALL  | P/L: -2.0BB | VPIP: 26.1%
[  208] UTG | As Tc (ATo ) | Eq: 61.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 26.0%
[  209] BTN | 3s 9s (93s ) | Eq: 44.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.8%
[  210] BTN | Qd Ah (AQo ) | Eq: 64.0% | PO:31.5% | ▶ RAISE | P/L: +3.5BB | VPIP: 26.2%
[  211] UTG | Qc 3d (Q3o ) | Eq: 41.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 26.1%
[  212] HJ  | 8d 4h (84o ) | Eq: 41.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.9%
[  213] CO  | 8c 5s (85o ) | Eq: 37.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.8%
[  214] BTN | 2s Qc (Q2o ) | Eq: 47.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  215] UTG | 9h Kh (K9s ) | Eq: 53.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  216] BB  | 9d 2c (92o ) | Eq: 37.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  217] SB  | 7d 2s (72o ) | Eq: 31.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  218] SB  | 8h Kd (K8o ) | Eq: 52.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  219] UTG | 3c Qh (Q3o ) | Eq: 46.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  220] HJ  | 7d 8h (87o ) | Eq: 41.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  221] HJ  | Jd Ad (AJs ) | Eq: 65.5% | PO:30.0% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.3%
[  222] BB  | 3h 3d (33  ) | Eq: 53.1% | PO:33.0% | ▶ CALL  | P/L: -2.0BB | VPIP: 25.7%
[  223] CO  | As 3c (A3o ) | Eq: 51.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  224] UTG | As 2c (A2o ) | Eq: 49.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  225] CO  | 7d 5h (75o ) | Eq: 36.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  226] CO  | 5s Th (T5o ) | Eq: 45.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  227] BB  | 5h 6d (65o ) | Eq: 42.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  228] SB  | Ah 4c (A4o ) | Eq: 52.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  229] BTN | Qd 9s (Q9o ) | Eq: 52.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  230] UTG | 7d 2h (72o ) | Eq: 37.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  231] BTN | Qc As (AQo ) | Eq: 61.1% | PO:27.6% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.1%
[  232] HJ  | 3s 6d (63o ) | Eq: 35.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  233] HJ  | 2c Ac (A2s ) | Eq: 54.3% | PO:33.4% | ▶ CALL  | P/L: -2.0BB | VPIP: 25.3%
[  234] SB  | Th 8d (T8o ) | Eq: 43.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  235] SB  | Qh Th (QTs ) | Eq: 57.9% | PO:18.8% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.5%
[  236] BTN | Qs 8d (Q8o ) | Eq: 53.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  237] UTG | 7d 7s (77  ) | Eq: 62.2% | PO:18.5% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.7%
[  238] UTG | 4s 9s (94s ) | Eq: 42.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  239] BB  | Kh 2d (K2o ) | Eq: 41.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  240] BB  | 2d 4h (42o ) | Eq: 29.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  241] SB  | 6h 6d (66  ) | Eq: 63.7% | PO:34.5% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.7%
[  242] BB  | 6c Qd (Q6o ) | Eq: 48.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  243] CO  | Ks 9d (K9o ) | Eq: 49.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  244] BTN | 4c Td (T4o ) | Eq: 39.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  245] CO  | Tc 8d (T8o ) | Eq: 47.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  246] HJ  | Tc 3d (T3o ) | Eq: 38.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  247] HJ  | 2c 8h (82o ) | Eq: 35.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  248] BTN | 6s 3c (63o ) | Eq: 36.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  249] CO  | Kc 6h (K6o ) | Eq: 47.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  250] UTG | Ks 5s (K5s ) | Eq: 54.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  251] BTN | 3s Kd (K3o ) | Eq: 45.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  252] SB  | 6d 3s (63o ) | Eq: 37.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  253] BTN | 6h 8h (86s ) | Eq: 47.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.5%
[  254] HJ  | 3c Js (J3o ) | Eq: 41.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  255] BB  | 4s Ad (A4o ) | Eq: 56.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  256] UTG | 4d Qh (Q4o ) | Eq: 48.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  257] CO  | 3s 2c (32o ) | Eq: 33.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  258] CO  | 7h 5h (75s ) | Eq: 44.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.0%
[  259] CO  | 3h Js (J3o ) | Eq: 46.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 23.9%
[  260] HJ  | Jc Ad (AJo ) | Eq: 60.7% | PO:32.2% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.2%
[  261] BTN | 3s As (A3s ) | Eq: 55.3% | PO:32.2% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.5%
[  262] BTN | Jc 5h (J5o ) | Eq: 47.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  263] BTN | 7c 6c (76s ) | Eq: 45.5% | PO:25.0% | ▶ CALL  | P/L: +2.0BB | VPIP: 24.7%
[  264] UTG | 9s Tc (T9o ) | Eq: 52.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  265] CO  | Th Ks (KTo ) | Eq: 53.8% | PO:20.8% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.9%
[  266] HJ  | As 8c (A8o ) | Eq: 55.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  267] HJ  | Ts 7s (T7s ) | Eq: 49.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  268] CO  | Qs Td (QTo ) | Eq: 53.3% | PO:25.5% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.0%
[  269] SB  | Kh Js (KJo ) | Eq: 55.6% | PO:20.7% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.3%
[  270] CO  | 5d 9d (95s ) | Eq: 46.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  271] UTG | 9h Kh (K9s ) | Eq: 53.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  272] HJ  | Qc 9d (Q9o ) | Eq: 50.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  273] CO  | Qd 8h (Q8o ) | Eq: 45.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  274] HJ  | Ac Qh (AQo ) | Eq: 62.5% | PO:32.5% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.2%
[  275] BTN | Ah 2s (A2o ) | Eq: 53.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  276] SB  | Ac 3c (A3s ) | Eq: 55.4% | PO:33.2% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.4%
[  277] SB  | 6d 6c (66  ) | Eq: 62.1% | PO:30.6% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.6%
[  278] SB  | 4s 4c (44  ) | Eq: 56.4% | PO:25.6% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.9%
[  279] BTN | Tc 5c (T5s ) | Eq: 47.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.8%
[  280] SB  | 4h 7h (74s ) | Eq: 38.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  281] BTN | 6s 3s (63s ) | Eq: 40.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  282] UTG | Td 5s (T5o ) | Eq: 41.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  283] BTN | Jh 2s (J2o ) | Eq: 38.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  284] CO  | 5h 9h (95s ) | Eq: 46.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  285] CO  | 5d Qc (Q5o ) | Eq: 47.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  286] UTG | Td 7s (T7o ) | Eq: 44.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  287] BTN | Td Kd (KTs ) | Eq: 52.7% | PO:33.0% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.4%
[  288] UTG | 5c 8s (85o ) | Eq: 36.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  289] HJ  | Js Th (JTo ) | Eq: 52.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  290] UTG | 9s Jd (J9o ) | Eq: 49.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  291] CO  | 3c As (A3o ) | Eq: 50.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  292] BTN | 2h 6s (62o ) | Eq: 34.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  293] UTG | 9h 5s (95o ) | Eq: 39.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  294] HJ  | 9s 9h (99  ) | Eq: 74.2% | PO:32.6% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.2%
[  295] CO  | Js 8s (J8s ) | Eq: 49.0% | PO:27.0% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.4%
[  296] BTN | 7d Kd (K7s ) | Eq: 51.2% | PO:20.3% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.7%
[  297] HJ  | Qd 7d (Q7s ) | Eq: 54.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  298] CO  | Qc 8s (Q8o ) | Eq: 47.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  299] UTG | As 5h (A5o ) | Eq: 52.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  300] BB  | 3h Qs (Q3o ) | Eq: 43.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 REPORT @ 300 MANI
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  Mani giocate:    300
  VPIP medio:      25.3% ⚠️  (teorico: 21.4%)
  Profit netto:    +66.0 BB
  BB/100 mani:     +22.0
  Azioni:  Raise: 62  |  Call: 14  |  Fold: 224
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[  301] UTG | 7d Kc (K7o ) | Eq: 54.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  302] BB  | 9c 5d (95o ) | Eq: 43.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  303] SB  | 7c Qd (Q7o ) | Eq: 52.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  304] SB  | 4h 4c (44  ) | Eq: 56.7% | PO:24.9% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.3%
[  305] SB  | Ah 8h (A8s ) | Eq: 56.5% | PO:20.0% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.6%
[  306] UTG | Kd 9d (K9s ) | Eq: 59.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  307] BTN | 4c 7h (74o ) | Eq: 37.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  308] HJ  | 6h 6d (66  ) | Eq: 58.2% | PO:20.6% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.6%
[  309] SB  | Ts 8d (T8o ) | Eq: 48.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  310] SB  | Tc 3c (T3s ) | Eq: 46.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  311] CO  | 5h 6s (65o ) | Eq: 42.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  312] CO  | 3c Jc (J3s ) | Eq: 47.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  313] UTG | 5h 4s (54o ) | Eq: 39.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  314] BB  | 9s 2s (92s ) | Eq: 37.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  315] BTN | 8h Js (J8o ) | Eq: 46.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  316] HJ  | 3h 5d (53o ) | Eq: 31.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  317] SB  | 7c 3h (73o ) | Eq: 38.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  318] CO  | 9d Qc (Q9o ) | Eq: 52.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  319] BTN | Tc 4s (T4o ) | Eq: 45.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  320] BB  | Ts Ad (ATo ) | Eq: 61.7% | PO:25.9% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.0%
[  321] UTG | 3s 5h (53o ) | Eq: 31.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  322] SB  | 6c 7d (76o ) | Eq: 44.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  323] SB  | 9d 4s (94o ) | Eq: 39.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  324] BTN | Kc 3s (K3o ) | Eq: 46.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  325] SB  | 4d Qh (Q4o ) | Eq: 41.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  326] CO  | 3s 6d (63o ) | Eq: 30.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.5%
[  327] CO  | Kh Qd (KQo ) | Eq: 57.6% | PO:26.0% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.8%
[  328] UTG | Kh As (AKo ) | Eq: 66.8% | PO:21.0% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.0%
[  329] BB  | 5s 5d (55  ) | Eq: 57.5% | PO:34.4% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.2%
[  330] BTN | Th Ah (ATs ) | Eq: 61.3% | PO:33.1% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.5%
[  331] BTN | 4s 5s (54s ) | Eq: 37.8% | PO:18.2% | ▶ CALL  | P/L: -2.0BB | VPIP: 25.7%
[  332] BTN | 2h 9d (92o ) | Eq: 34.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  333] BB  | 9d 8s (98o ) | Eq: 43.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  334] SB  | 9c 9s (99  ) | Eq: 72.1% | PO:32.6% | ▶ RAISE | P/L: +3.5BB | VPIP: 25.7%
[  335] BB  | 4d Ts (T4o ) | Eq: 45.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  336] BB  | As 3c (A3o ) | Eq: 52.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  337] BTN | Kh Ks (KK  ) | Eq: 85.0% | PO:34.8% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.8%
[  338] UTG | 2h 6d (62o ) | Eq: 32.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  339] CO  | Qh 9c (Q9o ) | Eq: 48.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  340] SB  | Qs 4h (Q4o ) | Eq: 46.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  341] CO  | Ts Qc (QTo ) | Eq: 51.2% | PO:20.2% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.8%
[  342] BB  | 8h 7s (87o ) | Eq: 44.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  343] BB  | 4c 7h (74o ) | Eq: 38.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.7%
[  344] SB  | 9h Js (J9o ) | Eq: 51.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.6%
[  345] SB  | 9s 5c (95o ) | Eq: 39.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.5%
[  346] HJ  | 5d 7d (75s ) | Eq: 42.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  347] UTG | 4h Jc (J4o ) | Eq: 45.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.4%
[  348] SB  | 3h 6d (63o ) | Eq: 37.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.3%
[  349] SB  | 8c 2s (82o ) | Eq: 39.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.2%
[  350] SB  | 2s 3d (32o ) | Eq: 32.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  351] UTG | 4d 6c (64o ) | Eq: 35.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.1%
[  352] BB  | 6s Jd (J6o ) | Eq: 43.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 25.0%
[  353] SB  | 6c Th (T6o ) | Eq: 43.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  354] UTG | Jh 9s (J9o ) | Eq: 45.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  355] BTN | 5d Th (T5o ) | Eq: 41.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  356] SB  | 7h 8c (87o ) | Eq: 43.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  357] BB  | 2s Qd (Q2o ) | Eq: 42.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  358] CO  | 7c 9d (97o ) | Eq: 47.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  359] SB  | Ts 4c (T4o ) | Eq: 38.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.5%
[  360] CO  | 3d Tc (T3o ) | Eq: 39.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  361] UTG | 6h 7d (76o ) | Eq: 39.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  362] HJ  | 5d Ad (A5s ) | Eq: 54.1% | PO:30.8% | ▶ CALL  | P/L: -2.0BB | VPIP: 24.6%
[  363] BTN | Th Qh (QTs ) | Eq: 56.4% | PO:26.0% | ▶ RAISE | P/L: -3.0BB | VPIP: 24.8%
[  364] HJ  | 8d 8h (88  ) | Eq: 68.9% | PO:20.6% | ▶ RAISE | P/L: -3.0BB | VPIP: 25.0%
[  365] HJ  | 6s 2c (62o ) | Eq: 36.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  366] CO  | Tc 6d (T6o ) | Eq: 44.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.9%
[  367] BB  | 6d Qh (Q6o ) | Eq: 44.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.8%
[  368] CO  | Ac 6h (A6o ) | Eq: 55.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  369] BB  | 6d 7s (76o ) | Eq: 38.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  370] BTN | 7s 2s (72s ) | Eq: 34.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  371] CO  | 6h 3c (63o ) | Eq: 37.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.5%
[  372] HJ  | As Ad (AA  ) | Eq: 83.3% | PO:22.2% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.7%
[  373] HJ  | 9d 4d (94s ) | Eq: 45.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.7%
[  374] UTG | 6d Td (T6s ) | Eq: 49.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.6%
[  375] BB  | Jh 4h (J4s ) | Eq: 50.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.5%
[  376] SB  | 5c Ah (A5o ) | Eq: 57.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.5%
[  377] UTG | Jc Qh (QJo ) | Eq: 53.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  378] SB  | 4c 2h (42o ) | Eq: 29.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  379] BB  | Jc 4h (J4o ) | Eq: 45.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  380] BTN | 5s 8c (85o ) | Eq: 36.6% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  381] BB  | Tc 6c (T6s ) | Eq: 43.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  382] UTG | Kh Qs (KQo ) | Eq: 59.5% | PO:20.2% | ▶ RAISE | P/L: -3.0BB | VPIP: 24.3%
[  383] SB  | 5s Td (T5o ) | Eq: 46.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  384] BTN | Qc Kh (KQo ) | Eq: 58.3% | PO:21.6% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.5%
[  385] CO  | 6d Jc (J6o ) | Eq: 46.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  386] HJ  | 3s 4d (43o ) | Eq: 37.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  387] CO  | 7s Kc (K7o ) | Eq: 53.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  388] CO  | 5c 9h (95o ) | Eq: 44.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  389] SB  | 2d 3c (32o ) | Eq: 33.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  390] BTN | Kc Kd (KK  ) | Eq: 83.1% | PO:29.8% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.4%
[  391] CO  | 8h Kd (K8o ) | Eq: 50.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  392] SB  | Ks 6h (K6o ) | Eq: 51.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  393] SB  | 6d 4h (64o ) | Eq: 36.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  394] BB  | 7c Ks (K7o ) | Eq: 53.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  395] CO  | 4d 4h (44  ) | Eq: 52.5% | PO:18.8% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.3%
[  396] HJ  | 4s 9d (94o ) | Eq: 40.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  397] BB  | Kc Qd (KQo ) | Eq: 59.1% | PO:20.2% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.4%
[  398] UTG | Ad Ts (ATo ) | Eq: 59.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  399] BB  | Kc 7d (K7o ) | Eq: 53.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  400] CO  | Js Ah (AJo ) | Eq: 63.6% | PO:27.3% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.5%
[  401] SB  | Jd 7s (J7o ) | Eq: 49.1% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  402] UTG | 5d Th (T5o ) | Eq: 47.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.4%
[  403] BB  | Ac 4h (A4o ) | Eq: 51.3% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  404] SB  | 6s Qs (Q6s ) | Eq: 53.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.3%
[  405] BB  | Qs 4c (Q4o ) | Eq: 41.8% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.2%
[  406] HJ  | 2s Jh (J2o ) | Eq: 40.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  407] CO  | 6s 2h (62o ) | Eq: 30.0% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  408] SB  | 3d Th (T3o ) | Eq: 42.5% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.0%
[  409] HJ  | Ac Tc (ATs ) | Eq: 59.0% | PO:31.9% | ▶ RAISE | P/L: +3.5BB | VPIP: 24.2%
[  410] SB  | 4s Qh (Q4o ) | Eq: 48.7% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  411] UTG | 9h Tc (T9o ) | Eq: 49.4% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.1%
[  412] HJ  | Ah 3d (A3o ) | Eq: 55.2% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.0%
[  413] UTG | 3s Js (J3s ) | Eq: 41.9% |   ---   | ▶ FOLD  |  0.0BB | VPIP: 24.0%
